household_id,household_size,num_adults,num_children,home_ownership,house_type,income_bracket,square_footage,num_bedrooms,num_bathrooms,house_age_years,insulation_quality,num_floors,has_basement,heating_type,cooling_type,thermostat_setting_winter,thermostat_setting_summer,climate_zone,num_refrigerators,has_dishwasher,has_washer_dryer,has_electric_water_heater,has_pool,has_spa_hot_tub,num_tvs,num_computers,has_smart_thermostat,has_led_lighting,has_energy_star_appliances,has_solar_panels,energy_audit_done,avg_daily_hours_home,works_from_home,electric_vehicle_count,peak_usage_time,monthly_kwh_consumption,high_consumption
HH_00000108,3,3,0,Own,Condo,$40k-$75k,2037.0,4,2.8,4,Poor,2,No,Gas,Heat Pump,72.0,68,Mixed,1,Yes,Yes,No,No,No,4,3,Yes,Yes,Yes,No,Yes,8.0,No,0,Night,2571.0,No
HH_00000109,3,3,0,Rent,Apartment,$120k+,1598.0,3,2.0999999999999996,14,Good,2,No,Gas,None,68.0,70,Cold,2,No,Yes,No,No,No,5,2,No,Yes,No,No,No,17.0,No,0,Evening,2362.0,No
HH_00000110,2,2,0,Own,Apartment,$120k+,1592.0,1,1.7,7,Fair,1,No,Electric,Window Units,74.0,73,Hot,1,Yes,Yes,Yes,No,No,4,3,No,Yes,No,No,No,17.0,No,0,Evening,2740.0,No
HH_00000111,4,4,0,Own,Single Family,<$40k,1790.0,4,2.8,15,Good,2,No,Electric,Central AC,73.0,73,Mixed,1,Yes,Yes,No,No,No,3,0,No,Yes,No,No,No,13.0,No,0,Morning,2885.0,No
HH_00000112,4,4,0,Own,Single Family,$120k+,2403.0,5,3.5,43,Good,2,Yes,Electric,Window Units,70.0,74,Hot,1,Yes,Yes,Yes,No,No,1,4,No,Yes,No,No,No,10.0,Yes,0,Afternoon,4013.0,Yes
HH_00000113,3,2,1,Rent,Single Family,$40k-$75k,2037.0,2,2.4,40,Fair,1,No,Electric,Central AC,71.0,75,Mixed,2,No,Yes,Yes,No,No,1,1,No,No,Yes,No,No,4.0,Yes,0,Evening,3479.0,Yes
HH_00000114,1,1,0,Own,Single Family,$75k-$120k,1099.0,1,1.0,27,Excellent,3,No,Electric,Central AC,72.0,78,Mixed,2,Yes,Yes,Yes,No,Yes,3,4,Yes,No,Yes,No,Yes,11.0,No,0,Morning,2049.0,No
HH_00000115,3,2,1,Own,Single Family,$75k-$120k,1654.0,3,2.0999999999999996,54,Poor,2,No,Gas,Window Units,70.0,77,Moderate,1,Yes,Yes,Yes,No,No,1,2,No,No,No,No,Yes,12.0,No,0,Evening,2951.0,No
HH_00000116,5,5,0,Own,Apartment,$40k-$75k,2637.0,5,4.5,18,Good,2,Yes,Oil,None,72.0,70,Hot,1,Yes,Yes,Yes,No,No,5,5,No,No,Yes,No,No,18.0,Yes,0,Evening,3831.0,Yes
HH_00000117,2,2,0,Own,Single Family,<$40k,1834.0,2,1.4,45,Good,2,No,Heat Pump,None,70.0,70,Cold,1,Yes,Yes,No,No,No,5,5,No,Yes,Yes,No,No,8.0,Yes,0,Night,2457.0,No
HH_00000118,3,3,0,Own,Single Family,$75k-$120k,1850.0,3,3.0999999999999996,18,Good,2,No,Electric,Central AC,64.0,74,Cold,1,Yes,Yes,No,Yes,No,3,2,No,Yes,Yes,No,No,22.0,No,0,Night,3722.0,Yes
HH_00000119,4,4,0,Rent,Single Family,$40k-$75k,2176.0,5,3.5,19,Fair,2,No,Oil,Central AC,65.0,72,Mixed,2,Yes,Yes,Yes,No,No,5,4,Yes,No,Yes,No,No,12.0,No,0,Morning,3209.0,Yes
HH_00000120,6,5,1,Rent,Condo,<$40k,3352.0,6,4.199999999999999,68,Excellent,3,No,Electric,Central AC,,76,Cold,1,Yes,Yes,Yes,Yes,No,2,4,No,Yes,Yes,No,No,15.0,No,1,Evening,5000.0,Yes
HH_00000121,4,4,0,Own,Condo,<$40k,1761.0,4,3.8,18,Fair,1,No,Gas,Window Units,70.0,78,Mixed,1,Yes,Yes,No,No,No,3,5,No,Yes,Yes,No,No,9.0,No,0,Night,2546.0,No
HH_00000122,3,3,0,Rent,Condo,$40k-$75k,2461.0,4,3.8,4,Excellent,2,No,Gas,Window Units,,73,Moderate,1,Yes,Yes,No,Yes,No,2,1,Yes,No,No,No,No,13.0,No,1,Afternoon,3125.0,Yes
HH_00000123,4,4,0,Own,Condo,$120k+,2259.0,3,3.0999999999999996,58,Poor,2,Yes,Gas,Window Units,68.0,72,Moderate,1,Yes,Yes,Yes,No,No,2,0,Yes,Yes,Yes,No,No,11.0,No,0,Afternoon,3291.0,Yes
HH_00000124,4,4,0,Own,Apartment,$40k-$75k,2313.0,3,2.0999999999999996,22,Fair,2,No,Gas,Window Units,76.0,73,Cold,1,Yes,Yes,No,No,No,8,2,No,Yes,No,No,No,10.0,Yes,2,Night,3970.0,Yes
HH_00000125,4,4,0,Rent,Apartment,$75k-$120k,2449.0,5,3.5,6,Fair,2,Yes,Gas,None,72.0,72,Cold,1,Yes,Yes,No,No,No,5,1,No,No,Yes,No,Yes,17.0,No,1,Morning,3333.0,Yes
HH_00000126,3,3,0,Own,Apartment,$40k-$75k,1659.0,3,3.0999999999999996,14,Poor,1,No,Electric,Central AC,67.0,74,Cold,1,Yes,Yes,Yes,No,Yes,3,3,Yes,Yes,No,Yes,No,11.0,No,0,Evening,3328.0,Yes
HH_00000127,1,1,0,Own,Single Family,$120k+,672.0,1,1.0,25,Good,1,Yes,Gas,Window Units,68.0,78,Moderate,1,Yes,Yes,No,No,No,2,2,No,No,No,No,No,14.0,No,0,Morning,1224.0,No
HH_00000128,1,1,0,Rent,Apartment,$75k-$120k,790.0,1,1.0,49,Good,1,Yes,Oil,Central AC,67.0,76,Moderate,1,Yes,Yes,Yes,No,No,4,1,No,No,Yes,No,No,16.0,No,0,Evening,1694.0,No
HH_00000129,1,1,0,Own,Single Family,$40k-$75k,1154.0,1,1.7,48,Poor,2,No,Electric,Central AC,65.0,73,Moderate,1,Yes,Yes,Yes,No,Yes,3,3,Yes,Yes,Yes,No,Yes,15.0,No,1,Afternoon,2867.0,No
HH_00000130,2,1,1,Own,Single Family,$40k-$75k,1698.0,1,1.7,11,Excellent,2,No,Electric,Window Units,68.0,73,Moderate,1,No,Yes,Yes,No,No,4,2,No,Yes,No,No,No,8.0,No,0,Night,2144.0,No
HH_00000131,4,4,0,Own,Apartment,<$40k,2386.0,4,2.8,15,Fair,2,No,Gas,Central AC,69.0,75,Cold,1,Yes,Yes,Yes,No,No,4,3,Yes,Yes,No,No,Yes,13.0,No,1,Night,3905.0,Yes
HH_00000132,4,4,0,Own,Single Family,$75k-$120k,1966.0,5,3.5,11,Fair,1,Yes,Electric,Central AC,70.0,76,Hot,1,No,Yes,No,No,No,2,2,No,Yes,No,Yes,No,21.0,No,1,Morning,3598.0,Yes
HH_00000133,3,3,0,Own,Single Family,$120k+,2327.0,2,2.4,6,Good,2,No,Electric,Central AC,66.0,73,Mixed,1,Yes,No,Yes,No,No,3,0,Yes,No,Yes,No,Yes,16.0,No,1,Night,3314.0,Yes
HH_00000134,4,4,0,Own,Apartment,<$40k,2834.0,5,3.5,10,Excellent,1,Yes,Gas,Window Units,69.0,72,Hot,1,Yes,Yes,Yes,No,No,3,3,No,No,No,No,No,16.0,No,0,Afternoon,3576.0,Yes
HH_00000135,3,2,1,Rent,Condo,$75k-$120k,2176.0,4,2.8,9,Excellent,2,No,Gas,Central AC,68.0,77,Hot,2,Yes,Yes,Yes,No,No,2,2,No,No,Yes,No,No,16.0,No,1,Evening,3562.0,Yes
HH_00000136,3,3,0,Own,Condo,<$40k,2288.0,3,3.0999999999999996,10,Good,1,No,Heat Pump,None,71.0,73,Mixed,1,Yes,Yes,No,No,Yes,1,4,No,Yes,Yes,No,No,11.0,No,2,Evening,2935.0,No
HH_00000137,1,1,0,Own,Apartment,<$40k,1254.0,1,1.7,2,Fair,2,No,Oil,Heat Pump,70.0,75,Moderate,1,Yes,Yes,Yes,No,No,1,4,No,Yes,Yes,No,Yes,7.0,No,3,Night,2445.0,No
HH_00000138,4,3,1,Own,Single Family,<$40k,2498.0,5,3.5,3,Fair,1,No,Electric,Central AC,74.0,70,Hot,1,No,Yes,No,No,No,3,1,No,Yes,Yes,Yes,Yes,16.0,No,0,Evening,3753.0,Yes
HH_00000139,2,1,1,Own,Single Family,$40k-$75k,2220.0,1,1.0,19,Excellent,1,Yes,Oil,Central AC,73.0,68,Cold,1,Yes,Yes,No,No,No,3,3,Yes,No,No,No,No,8.0,Yes,1,Afternoon,3018.0,Yes
HH_00000140,4,4,0,Own,Apartment,$120k+,2126.0,3,2.0999999999999996,25,Fair,2,No,Heat Pump,Central AC,68.0,77,Cold,2,Yes,Yes,No,No,No,5,1,No,No,Yes,No,No,15.0,No,1,Night,3735.0,Yes
HH_00000141,2,2,0,Rent,Apartment,$40k-$75k,1488.0,2,2.4,35,Fair,1,No,Heat Pump,Central AC,69.0,70,Hot,1,Yes,Yes,Yes,No,No,4,0,No,No,Yes,No,No,17.0,No,0,Evening,2784.0,No
HH_00000142,3,3,0,Own,Single Family,$120k+,1555.0,2,2.4,1,Good,1,No,Gas,Central AC,70.0,70,Hot,1,No,Yes,Yes,No,No,2,3,No,Yes,Yes,No,No,17.0,No,0,Evening,2834.0,No
HH_00000143,4,4,0,Own,Condo,$40k-$75k,2795.0,3,3.0999999999999996,14,Excellent,2,No,Electric,Central AC,66.0,78,Hot,1,Yes,Yes,No,No,No,2,0,No,No,No,No,No,11.0,Yes,1,Morning,4543.0,Yes
HH_00000144,2,2,0,Own,Single Family,$40k-$75k,1547.0,2,1.4,3,Fair,3,No,Gas,Heat Pump,73.0,68,Hot,1,Yes,Yes,No,No,No,3,5,Yes,No,No,No,No,15.0,No,0,Evening,2229.0,No
HH_00000145,4,4,0,Rent,Single Family,<$40k,2354.0,3,2.0999999999999996,6,Excellent,2,No,Gas,Window Units,67.0,72,Cold,1,Yes,Yes,No,No,No,3,2,No,No,No,No,No,19.0,No,0,Evening,2943.0,No
HH_00000146,4,3,1,Own,Condo,$75k-$120k,2635.0,5,4.5,52,Fair,1,No,Electric,Central AC,,69,Moderate,1,No,No,No,No,No,7,3,Yes,No,No,No,No,13.0,No,1,Night,4246.0,Yes
HH_00000147,5,5,0,Own,Single Family,$75k-$120k,2913.0,4,2.8,7,Good,1,Yes,Gas,Window Units,70.0,73,Cold,3,Yes,Yes,Yes,No,No,4,3,Yes,Yes,No,No,No,20.0,Yes,0,Evening,3930.0,Yes
HH_00000148,1,1,0,Rent,Apartment,$75k-$120k,,1,1.7,3,Fair,1,No,Electric,Heat Pump,,74,Mixed,1,Yes,Yes,No,No,No,3,2,No,Yes,No,No,No,11.0,Yes,0,Evening,1769.0,No
HH_00000149,1,1,0,Own,Single Family,$40k-$75k,693.0,2,1.4,39,Good,2,Yes,Heat Pump,Central AC,69.0,75,Cold,1,Yes,Yes,Yes,No,No,3,3,No,Yes,Yes,No,No,9.0,No,0,Evening,2006.0,No
HH_00000150,3,2,1,Rent,Townhouse,<$40k,2728.0,3,3.0999999999999996,4,Excellent,1,No,Gas,Central AC,73.0,73,Cold,1,Yes,Yes,No,No,Yes,2,2,No,Yes,Yes,No,Yes,14.0,No,0,Morning,3134.0,Yes
HH_00000151,2,2,0,Own,Apartment,$40k-$75k,1566.0,1,1.7,10,Excellent,1,No,Electric,Window Units,71.0,72,Hot,2,Yes,Yes,No,No,No,1,2,No,Yes,Yes,No,No,11.0,No,0,Evening,2487.0,No
HH_00000152,5,4,1,Rent,Apartment,$75k-$120k,2539.0,4,3.8,1,Fair,3,No,Electric,Central AC,68.0,72,Hot,1,Yes,Yes,Yes,No,No,1,1,No,No,No,No,Yes,12.0,No,0,Afternoon,4284.0,Yes
HH_00000153,1,1,0,Own,Apartment,$75k-$120k,957.0,1,1.0,83,Poor,2,No,Gas,Window Units,64.0,70,Hot,1,Yes,Yes,No,Yes,No,3,1,No,No,No,No,No,12.0,Yes,0,Night,2682.0,No
HH_00000154,4,4,0,Rent,Single Family,$75k-$120k,2490.0,5,3.5,2,Poor,3,Yes,Electric,Window Units,69.0,72,Hot,1,Yes,No,No,No,No,2,2,No,Yes,No,No,No,12.0,Yes,0,Evening,3814.0,Yes
HH_00000155,2,2,0,Own,Single Family,$75k-$120k,,2,2.4,1,Fair,2,Yes,Heat Pump,Window Units,68.0,77,Moderate,1,Yes,Yes,No,No,No,3,3,No,No,Yes,No,No,14.0,Yes,0,Evening,2179.0,No
HH_00000156,2,1,1,Rent,Apartment,<$40k,1455.0,2,1.4,10,Good,1,No,Heat Pump,None,68.0,75,Moderate,2,Yes,Yes,Yes,No,No,1,1,Yes,No,Yes,No,No,23.0,No,0,Evening,1920.0,No
HH_00000157,2,2,0,Rent,Townhouse,$40k-$75k,,2,2.4,19,Good,2,Yes,Gas,Central AC,67.0,75,Mixed,1,Yes,Yes,No,No,No,5,5,Yes,Yes,Yes,No,No,11.0,No,1,Morning,2079.0,No
HH_00000158,5,4,1,Own,Townhouse,$40k-$75k,2123.0,6,4.199999999999999,6,Fair,2,No,Gas,None,68.0,70,Moderate,1,Yes,Yes,Yes,No,No,3,2,No,No,No,No,No,15.0,No,0,Evening,3124.0,Yes
HH_00000159,4,3,1,Own,Single Family,$75k-$120k,2360.0,3,2.0999999999999996,31,Good,2,Yes,Gas,Central AC,72.0,73,Cold,1,No,Yes,No,Yes,No,3,3,Yes,Yes,No,No,Yes,15.0,No,1,Afternoon,4033.0,Yes
HH_00000160,1,1,0,Rent,Single Family,<$40k,931.0,2,1.4,4,Poor,1,No,Electric,Central AC,68.0,73,Moderate,1,Yes,Yes,No,No,No,3,1,No,Yes,No,No,No,5.0,Yes,0,Morning,2336.0,No
HH_00000161,1,1,0,Own,Apartment,<$40k,1332.0,1,1.0,95,Good,2,No,Electric,Heat Pump,69.0,79,Hot,1,Yes,Yes,No,Yes,No,1,2,Yes,Yes,No,No,Yes,10.0,No,0,Morning,2842.0,No
HH_00000162,1,1,0,Rent,Townhouse,$75k-$120k,1214.0,1,1.0,2,Poor,1,No,Gas,Central AC,73.0,74,Mixed,1,No,Yes,Yes,No,No,3,4,No,No,Yes,No,No,21.0,Yes,1,Night,2554.0,No
HH_00000163,2,1,1,Rent,Condo,$75k-$120k,1380.0,2,1.4,24,Good,2,Yes,Oil,Central AC,72.0,77,Hot,1,Yes,Yes,Yes,Yes,No,2,2,No,Yes,No,No,Yes,22.0,No,1,Afternoon,3194.0,Yes
HH_00000164,2,2,0,Own,Apartment,$75k-$120k,1176.0,2,2.4,1,Fair,2,Yes,Gas,Central AC,63.0,70,Cold,1,Yes,Yes,No,No,No,5,0,No,Yes,Yes,No,No,10.0,No,0,Evening,2292.0,No
HH_00000165,2,2,0,Own,Apartment,$75k-$120k,1377.0,2,1.4,21,Excellent,3,No,Gas,Central AC,71.0,70,Mixed,1,Yes,No,Yes,No,No,2,1,No,Yes,No,No,No,10.0,No,0,Evening,2126.0,No
HH_00000166,3,3,0,Own,Condo,$40k-$75k,2593.0,2,1.4,92,Fair,2,No,Gas,Central AC,63.0,70,Cold,1,Yes,Yes,Yes,Yes,Yes,2,2,No,Yes,No,No,No,5.0,No,0,Afternoon,4292.0,Yes
HH_00000167,2,2,0,Own,Single Family,<$40k,1532.0,3,2.0999999999999996,20,Good,1,No,Gas,Window Units,74.0,78,Hot,2,No,Yes,Yes,No,No,5,3,No,Yes,Yes,No,Yes,9.0,No,0,Morning,2292.0,No
HH_00000168,4,3,1,Own,Apartment,$40k-$75k,2714.0,5,3.5,27,Good,2,Yes,Gas,Central AC,73.0,72,Cold,3,Yes,Yes,No,No,No,3,1,No,Yes,No,No,No,10.0,No,1,Morning,3620.0,Yes
HH_00000169,6,4,2,Own,Single Family,$75k-$120k,3238.0,6,5.0,22,Excellent,2,Yes,Electric,Central AC,66.0,79,Hot,1,No,Yes,Yes,No,Yes,1,5,No,No,No,No,No,18.0,No,0,Morning,4789.0,Yes
HH_00000170,2,1,1,Own,Single Family,$75k-$120k,1461.0,3,2.0999999999999996,7,Fair,2,No,Gas,None,68.0,75,Mixed,1,Yes,Yes,Yes,No,No,5,2,No,Yes,Yes,No,No,13.0,No,0,Morning,1941.0,No
HH_00000171,2,1,1,Own,Apartment,$75k-$120k,1692.0,2,2.4,4,Good,2,No,Gas,None,70.0,73,Moderate,2,Yes,Yes,Yes,No,No,1,2,Yes,No,No,No,Yes,9.0,No,0,Evening,1906.0,No
HH_00000172,3,2,1,Own,Single Family,$75k-$120k,1525.0,2,2.4,46,Excellent,3,No,Gas,Central AC,73.0,75,Mixed,1,Yes,Yes,No,No,No,4,2,No,No,No,No,No,13.0,Yes,0,Night,2520.0,No
HH_00000173,2,1,1,Rent,Apartment,$75k-$120k,2240.0,1,1.7,49,Excellent,2,No,Other,None,71.0,68,Mixed,1,Yes,No,Yes,No,No,6,2,Yes,Yes,No,No,No,14.0,No,3,Afternoon,3340.0,Yes
HH_00000174,2,1,1,Own,Townhouse,<$40k,1913.0,3,2.0999999999999996,34,Poor,3,Yes,Gas,Central AC,74.0,70,Moderate,2,Yes,Yes,No,No,No,2,0,No,Yes,Yes,Yes,No,13.0,No,1,Evening,2438.0,No
HH_00000175,2,2,0,Own,Apartment,$75k-$120k,1609.0,3,2.0999999999999996,21,Good,2,Yes,Heat Pump,Central AC,69.0,76,Cold,2,Yes,Yes,Yes,No,No,4,3,No,Yes,No,No,No,12.0,Yes,0,Afternoon,2861.0,No
HH_00000176,5,3,2,Own,Single Family,$120k+,2694.0,4,3.8,45,Poor,2,No,Electric,Central AC,68.0,72,Hot,1,Yes,Yes,Yes,No,No,5,3,No,Yes,Yes,No,No,15.0,Yes,1,Evening,5000.0,Yes
HH_00000177,3,3,0,Own,Single Family,<$40k,2467.0,3,2.0999999999999996,16,Fair,2,Yes,Electric,Heat Pump,,72,Moderate,2,Yes,No,No,No,No,3,2,No,Yes,No,No,Yes,22.0,No,0,Night,2871.0,No
HH_00000178,3,2,1,Own,Single Family,$75k-$120k,2252.0,2,1.4,28,Fair,1,No,Other,Heat Pump,67.0,73,Moderate,1,Yes,Yes,No,No,No,2,1,No,No,Yes,No,No,18.0,No,2,Night,2914.0,No
HH_00000179,4,4,0,Own,Single Family,<$40k,2304.0,3,2.0999999999999996,12,Excellent,1,Yes,Heat Pump,None,70.0,77,Cold,2,Yes,Yes,Yes,No,No,3,6,Yes,Yes,No,No,No,17.0,No,1,Morning,3385.0,Yes
HH_00000180,3,3,0,Own,Single Family,<$40k,2545.0,4,2.8,57,Good,1,Yes,Electric,Window Units,63.0,73,Cold,1,Yes,Yes,No,Yes,No,4,2,No,No,No,No,No,10.0,No,1,Night,4236.0,Yes
HH_00000181,4,4,0,Own,Apartment,<$40k,1980.0,4,3.8,1,Good,1,No,Gas,Central AC,65.0,68,Hot,1,Yes,No,No,No,No,5,2,Yes,No,Yes,No,No,10.0,No,0,Evening,3249.0,Yes
HH_00000182,3,1,2,Own,Townhouse,$40k-$75k,2232.0,3,3.0999999999999996,5,Poor,2,Yes,Heat Pump,Central AC,65.0,77,Moderate,1,Yes,Yes,No,No,Yes,3,1,No,No,Yes,No,No,15.0,No,0,Night,2760.0,No
HH_00000183,2,1,1,Rent,Single Family,<$40k,1654.0,1,1.0,18,Poor,2,No,Gas,Central AC,68.0,75,Moderate,1,No,Yes,No,No,No,3,4,No,No,No,No,No,11.0,Yes,1,Night,2671.0,No
HH_00000184,3,3,0,Own,Apartment,$120k+,2121.0,2,2.4,62,Fair,2,No,Electric,Heat Pump,69.0,69,Moderate,1,Yes,Yes,Yes,No,No,3,3,No,Yes,No,No,No,12.0,No,1,Afternoon,3655.0,Yes
HH_00000185,3,3,0,Own,Single Family,$40k-$75k,2167.0,3,2.0999999999999996,2,Fair,1,No,Electric,Central AC,69.0,73,Cold,1,Yes,Yes,Yes,No,Yes,6,3,No,Yes,Yes,No,No,13.0,No,0,Evening,3537.0,Yes
HH_00000186,2,2,0,Rent,Single Family,$40k-$75k,1962.0,1,1.7,9,Fair,2,No,Gas,Window Units,73.0,77,Mixed,1,Yes,Yes,No,No,No,7,2,No,Yes,No,No,No,21.0,No,0,Morning,2023.0,No
HH_00000187,3,2,1,Rent,Single Family,$40k-$75k,1789.0,4,3.8,100,Good,2,Yes,Electric,Central AC,67.0,71,Hot,1,Yes,Yes,Yes,No,No,1,4,No,No,No,No,No,17.0,Yes,0,Morning,3670.0,Yes
HH_00000188,2,1,1,Rent,Condo,$120k+,1753.0,1,1.7,37,Fair,1,Yes,Oil,Central AC,71.0,75,Mixed,2,Yes,Yes,Yes,No,Yes,1,6,Yes,Yes,Yes,No,No,14.0,Yes,1,Evening,2861.0,No
HH_00000189,1,1,0,Rent,Single Family,$120k+,1558.0,2,1.4,15,Good,2,Yes,Electric,Central AC,77.0,76,Mixed,1,Yes,No,Yes,No,No,3,2,No,Yes,No,No,Yes,15.0,No,2,Evening,2933.0,No
HH_00000190,2,1,1,Own,Apartment,$40k-$75k,1391.0,2,2.4,5,Poor,2,No,Electric,Central AC,74.0,75,Hot,1,Yes,Yes,Yes,No,No,3,5,No,No,Yes,No,No,,No,0,Evening,3310.0,Yes
HH_00000191,2,2,0,Rent,Apartment,$120k+,1160.0,1,1.7,12,Fair,2,No,Electric,Heat Pump,69.0,78,Hot,1,Yes,Yes,Yes,No,No,4,4,No,No,Yes,No,No,12.0,No,0,Evening,2392.0,No
HH_00000192,1,1,0,Own,Condo,<$40k,1051.0,1,1.7,2,Excellent,1,No,Electric,Heat Pump,70.0,80,Hot,2,No,Yes,Yes,No,No,2,3,Yes,Yes,No,No,No,17.0,No,0,Evening,2349.0,No
HH_00000193,4,3,1,Own,Townhouse,<$40k,2201.0,5,4.5,16,Fair,3,No,Electric,Central AC,71.0,73,Mixed,2,Yes,Yes,Yes,No,No,2,4,No,No,Yes,No,No,10.0,No,0,Morning,3598.0,Yes
HH_00000194,3,3,0,Own,Apartment,<$40k,2094.0,4,3.8,3,Fair,1,No,Gas,Central AC,64.0,74,Cold,1,Yes,Yes,No,No,No,1,0,No,No,No,No,No,15.0,No,0,Night,3049.0,Yes
HH_00000195,1,1,0,Rent,Apartment,$75k-$120k,997.0,2,1.4,3,Fair,2,No,Electric,Window Units,71.0,81,Moderate,1,No,Yes,Yes,No,No,1,0,No,Yes,No,No,No,11.0,No,0,Morning,2149.0,No
HH_00000196,3,2,1,Own,Apartment,$40k-$75k,1610.0,2,2.4,11,Good,1,No,Oil,Central AC,69.0,74,Hot,1,Yes,Yes,Yes,No,No,1,4,Yes,Yes,Yes,No,No,16.0,No,0,Evening,2823.0,No
HH_00000197,2,2,0,Own,Single Family,$40k-$75k,1668.0,1,1.7,24,Excellent,1,Yes,Heat Pump,Central AC,65.0,76,Moderate,2,Yes,Yes,No,No,No,2,4,No,Yes,No,No,No,10.0,No,0,Evening,2166.0,No
HH_00000198,3,3,0,Own,Apartment,$40k-$75k,1607.0,2,2.4,7,Good,2,No,Electric,Central AC,73.0,73,Hot,1,No,Yes,No,No,No,1,1,No,Yes,Yes,No,No,14.0,Yes,0,Evening,3260.0,Yes
HH_00000199,2,1,1,Own,Apartment,$40k-$75k,,2,2.4,2,Good,2,No,Gas,Central AC,69.0,74,Hot,1,Yes,Yes,Yes,No,No,1,1,Yes,Yes,Yes,No,Yes,8.0,No,0,Night,2574.0,No
HH_00000200,2,1,1,Rent,Apartment,<$40k,1217.0,1,1.0,5,Fair,2,No,Gas,Window Units,69.0,68,Cold,1,Yes,Yes,Yes,No,No,2,1,No,Yes,Yes,No,No,14.0,No,0,Morning,2157.0,No
HH_00000201,2,2,0,Rent,Apartment,$40k-$75k,1604.0,1,1.0,27,Good,1,Yes,Electric,Window Units,67.0,75,Cold,1,Yes,Yes,No,No,No,4,3,No,No,No,No,No,,Yes,0,Night,2741.0,No
HH_00000202,1,1,0,Own,Apartment,<$40k,1284.0,1,1.0,26,Good,2,Yes,Gas,Central AC,67.0,70,Mixed,3,Yes,Yes,No,No,No,3,2,No,Yes,Yes,No,No,8.0,No,0,Night,1564.0,No
HH_00000203,5,4,1,Rent,Townhouse,$40k-$75k,2422.0,5,3.5,35,Poor,2,Yes,Oil,Central AC,70.0,75,Hot,1,Yes,Yes,Yes,No,No,2,2,No,Yes,No,No,No,21.0,No,0,Evening,4152.0,Yes
HH_00000204,2,2,0,Own,Apartment,$120k+,1679.0,3,3.0999999999999996,3,Excellent,3,Yes,Gas,None,,71,Mixed,1,Yes,Yes,No,No,No,2,0,No,Yes,Yes,No,No,10.0,No,1,Evening,2168.0,No
HH_00000205,4,4,0,Rent,Single Family,<$40k,1977.0,4,3.8,44,Fair,2,No,Electric,Window Units,76.0,73,Hot,1,Yes,Yes,Yes,No,No,4,3,No,No,Yes,Yes,No,11.0,No,1,Evening,3805.0,Yes
HH_00000206,2,2,0,Own,Single Family,$40k-$75k,1742.0,3,2.0999999999999996,6,Fair,1,No,Gas,Heat Pump,71.0,72,Mixed,1,Yes,Yes,No,No,No,4,3,No,Yes,No,No,No,8.0,No,0,Night,1994.0,No
HH_00000207,3,3,0,Own,Single Family,$120k+,2304.0,4,2.8,1,Good,1,Yes,Gas,None,68.0,69,Hot,1,Yes,Yes,No,No,No,5,1,No,Yes,Yes,Yes,No,8.0,No,1,Evening,2746.0,No
HH_00000208,3,2,1,Own,Apartment,$120k+,1986.0,2,1.4,6,Fair,3,Yes,Electric,Central AC,68.0,71,Moderate,1,Yes,Yes,No,No,No,5,4,No,Yes,Yes,No,Yes,18.0,Yes,0,Afternoon,3132.0,Yes
HH_00000209,4,2,2,Rent,Condo,$75k-$120k,2366.0,3,2.0999999999999996,10,Excellent,1,Yes,Gas,Central AC,72.0,76,Cold,1,Yes,Yes,No,No,No,3,1,No,Yes,No,Yes,No,7.0,No,0,Evening,2723.0,No
HH_00000210,3,3,0,Own,Single Family,$75k-$120k,2308.0,4,3.8,4,Good,1,No,Gas,Central AC,69.0,71,Moderate,1,No,Yes,No,No,No,2,2,Yes,No,No,No,No,8.0,No,0,Evening,2674.0,No
HH_00000211,4,4,0,Own,Townhouse,$75k-$120k,2103.0,4,2.8,8,Excellent,1,No,Oil,Central AC,68.0,69,Hot,1,No,Yes,Yes,No,No,2,2,Yes,Yes,Yes,Yes,No,12.0,No,1,Afternoon,3514.0,Yes
HH_00000212,2,2,0,Own,Apartment,<$40k,1663.0,1,1.0,2,Fair,1,No,Gas,Heat Pump,74.0,78,Hot,1,Yes,Yes,Yes,No,No,6,3,Yes,Yes,No,No,Yes,10.0,No,1,Night,2689.0,No
HH_00000213,2,2,0,Own,Townhouse,$40k-$75k,1087.0,2,1.4,29,Good,2,No,Gas,Central AC,69.0,73,Cold,1,Yes,Yes,Yes,No,No,4,2,Yes,Yes,No,No,No,7.0,No,1,Evening,2536.0,No
HH_00000214,4,4,0,Rent,Single Family,$75k-$120k,2466.0,3,2.0999999999999996,13,Excellent,2,Yes,Other,Central AC,70.0,72,Moderate,2,Yes,Yes,Yes,Yes,No,4,5,No,Yes,No,No,No,14.0,No,1,Morning,3983.0,Yes
HH_00000215,2,2,0,Own,Condo,$40k-$75k,1380.0,2,1.4,2,Good,2,No,Gas,Central AC,71.0,73,Moderate,1,Yes,Yes,No,Yes,No,1,2,Yes,Yes,No,Yes,No,16.0,Yes,0,Evening,2333.0,No
HH_00000216,2,2,0,Own,Single Family,$40k-$75k,1933.0,3,3.0999999999999996,10,Fair,1,No,Electric,None,72.0,73,Hot,1,Yes,No,No,No,No,4,3,No,Yes,No,No,No,13.0,No,0,Evening,2721.0,No
HH_00000217,2,1,1,Own,Townhouse,<$40k,1604.0,3,3.0999999999999996,20,Good,2,No,Gas,Central AC,72.0,72,Moderate,1,Yes,Yes,No,No,No,1,1,No,Yes,No,No,Yes,14.0,No,0,Evening,1884.0,No
